Pays,Région,Nom,Couleur,Norme
France,Loire,Côtes d'Auvergne Chanturgue rouge,Rouge,AOC-AOP
France,Loire,Côtes d'Auvergne Châteaugay rouge,Rouge,AOC-AOP
France,Loire,Côtes d'Auvergne Corent rosé,Rosé,AOC-AOP
France,Loire,Côtes d'Auvergne Madargues rouge,Rouge,AOC-AOP
France,Loire,Côtes d'Auvergne rosé,Rosé,AOC-AOP
France,Loire,Côtes d'Auvergne rouge,Rouge,AOC-AOP
France,Loire,Côtes du Forez rosé,Rosé,AOC-AOP
France,Loire,Côtes du Forez rouge,Rouge,AOC-AOP
France,Loire,Cour-Cheverny,Rouge,AOC-AOP
France,Loire,Crémant de Loire blanc,Blanc,AOC-AOP
France,Loire,Crémant de Loire rosé,Rosé,AOC-AOP
France,Loire,Fiefs Vendéens Brem blanc,Blanc,AOC-AOP
France,Loire,Fiefs Vendéens Brem rosé,Rosé,AOC-AOP
France,Loire,Fiefs Vendéens Brem rouge,Rouge,AOC-AOP
France,Loire,Fiefs Vendéens Chantonnay blanc,Blanc,AOC-AOP
France,Loire,Fiefs Vendéens Chantonnay rosé,Rosé,AOC-AOP
France,Loire,Fiefs Vendéens Chantonnay rouge,Rouge,AOC-AOP
France,Loire,Fiefs Vendéens Mareuil blanc,Blanc,AOC-AOP
France,Loire,Fiefs Vendéens Mareuil rosé,Rosé,AOC-AOP
France,Loire,Fiefs Vendéens Mareuil rouge,Rouge,AOC-AOP
France,Loire,Fiefs Vendéens Pissotte blanc,Blanc,AOC-AOP
France,Loire,Fiefs Vendéens Pissotte rosé,Rosé,AOC-AOP
France,Loire,Fiefs Vendéens Pissotte rouge,Rouge,AOC-AOP
France,Loire,Fiefs Vendéens Vix blanc,Blanc,AOC-AOP
France,Loire,Fiefs Vendéens Vix rosé,Rosé,AOC-AOP
France,Loire,Fiefs Vendéens Vix rouge,Rouge,AOC-AOP
France,Loire,Gros Plant du Pays nantais,Blanc,AOC-AOP
France,Loire,Gros Plant du Pays nantais sur lie,Blanc,AOC-AOP
France,Loire,Haut-Poitou blanc,Blanc,AOC-AOP
France,Loire,Haut-Poitou rosé,Rosé,AOC-AOP
France,Loire,Haut-Poitou rouge,Rouge,AOC-AOP
France,Loire,Jasnières,Blanc,AOC-AOP
France,Loire,Menetou-Salon blanc,Blanc,AOC-AOP
France,Loire,Menetou-Salon rosé,Rosé,AOC-AOP
France,Loire,Menetou-Salon rouge,Rouge,AOC-AOP
France,Loire,Montlouis-sur-Loire,Blanc Moelleux,AOC-AOP
France,Loire,Montlouis-sur-Loire mousseux,Blanc Pétillant,AOC-AOP
France,Loire,Montlouis-sur-Loire pétillant,Blanc Pétillant,AOC-AOP
France,Loire,Muscadet,Blanc,AOC-AOP
France,Loire,Muscadet Coteaux de la Loire,Blanc,AOC-AOP
France,Loire,Muscadet Coteaux de la Loire sur lie,Blanc,AOC-AOP
France,Loire,Muscadet Côtes de Grandlieu,Blanc,AOC-AOP
France,Loire,Muscadet Côtes de Grandlieu sur lie,Blanc,AOC-AOP
France,Loire,Muscadet primeur,Blanc,AOC-AOP
France,Loire,Muscadet Sèvre et Maine,Blanc,AOC-AOP
France,Loire,Muscadet Sèvre et Maine sur lie,Blanc,AOC-AOP
France,Loire,Muscadet sur lie,Blanc,AOC-AOP
France,Loire,Orléans blanc,Blanc,AOC-AOP
France,Loire,Orléans rosé,Rosé,AOC-AOP
France,Loire,Orléans rouge,Rouge,AOC-AOP
France,Loire,Orléans-Cléry,Rouge,AOC-AOP
France,Loire,Pouilly-Fumé,Blanc,AOC-AOP
France,Loire,Pouilly-sur-Loire,Blanc,AOC-AOP
France,Loire,Quarts de Chaume,Blanc Moelleux,AOC-AOP
France,Loire,Quincy,Blanc,AOC-AOP
France,Loire,Reuilly blanc,Blanc,AOC-AOP
France,Loire,Reuilly rosé,Rosé,AOC-AOP
France,Loire,Reuilly rouge,Rouge,AOC-AOP
France,Loire,Rosé d'Anjou,Rosé,AOC-AOP
France,Loire,Rosé d'Anjou nouveau,Rosé,AOC-AOP
France,Loire,Rosé de Loire,Rosé,AOC-AOP
France,Loire,Saint-Nicolas-de-Bourgueil rosé,Rosé,AOC-AOP
France,Loire,Saint-Nicolas-de-Bourgueil rouge,Rouge,AOC-AOP
France,Loire,Saint-Pourçain blanc,Blanc,AOC-AOP
France,Loire,Saint-Pourçain rosé,Rosé,AOC-AOP
France,Loire,Saint-Pourçain rouge,Rouge,AOC-AOP
France,Loire,Sancerre blanc,Blanc,AOC-AOP
France,Loire,Sancerre rosé,Rosé,AOC-AOP
France,Loire,Sancerre rouge,Rouge,AOC-AOP
France,Loire,Saumur blanc,Blanc,AOC-AOP
France,Loire,Saumur mousseux blanc,Blanc,AOC-AOP
France,Loire,Saumur mousseux rosé,Rosé,AOC-AOP
France,Loire,Saumur Puy-Notre-Dame,Rouge,AOC-AOP
France,Loire,Saumur rouge,Rouge,AOC-AOP
France,Loire,Saumur-Champigny,Rouge,AOC-AOP
France,Loire,Savennières,Blanc,AOC-AOP
France,Loire,Savennières Coulée de Serrant,Blanc,AOC-AOP
France,Loire,Savennières Coulée de Serrant moelleux,Blanc Moelleux,AOC-AOP
France,Loire,Savennières demi-sec,Blanc Moelleux,AOC-AOP
France,Loire,Savennières moelleux,Blanc Moelleux,AOC-AOP
France,Loire,Savennières Roche aux Moines,Blanc,AOC-AOP
France,Loire,Savennières Roche aux Moines moelleux,Blanc Moelleux,AOC-AOP
France,Loire,Touraine Amboise blanc,Blanc,AOC-AOP
France,Loire,Touraine Amboise rosé,Rosé,AOC-AOP
France,Loire,Touraine Amboise rouge,Rouge,AOC-AOP
France,Loire,Touraine Azay-le-Rideau blanc,Blanc,AOC-AOP
France,Loire,Touraine Azay-le-Rideau rosé,Rosé,AOC-AOP
France,Loire,Touraine blanc,Blanc,AOC-AOP
France,Loire,Touraine Chenonceaux blanc,Blanc,AOC-AOP
France,Loire,Touraine Chenonceaux rouge,Rouge,AOC-AOP
France,Loire,Touraine Mesland blanc,Blanc,AOC-AOP
France,Loire,Touraine Mesland rosé,Rosé,AOC-AOP
France,Loire,Touraine Mesland rouge,Rouge,AOC-AOP
France,Loire,Touraine mousseux blanc,Blanc,AOC-AOP
France,Loire,Touraine mousseux rosé,Rosé,AOC-AOP
France,Loire,Touraine Noble Joué,Rosé,AOC-AOP
France,Loire,Touraine Oisly,Blanc,AOC-AOP
France,Loire,Touraine primeur rosé,Rosé,AOC-AOP
France,Loire,Touraine primeur rouge,Rouge,AOC-AOP
France,Loire,Touraine rosé,Rosé,AOC-AOP
France,Loire,Touraine rouge,Rouge,AOC-AOP
France,Loire,Valençay blanc,Blanc,AOC-AOP
France,Loire,Valençay rosé,Rosé,AOC-AOP
France,Loire,Valençay rouge,Rouge,AOC-AOP
France,Loire,Vouvray,Blanc,AOC-AOP
France,Loire,Vouvray mousseux,Blanc Pétillant,AOC-AOP
France,Loire,Vouvray pétillant,Blanc Pétillant,AOC-AOP
France,Loire,Calvados blanc,Blanc,IGP
France,Loire,Calvados rosé,Rosé,IGP
France,Loire,Calvados rouge,Rouge,IGP
France,Loire,Comtés Rhodaniens blanc,Blanc,IGP
France,Loire,Comtés Rhodaniens rosé,Rosé,IGP
France,Loire,Comtés Rhodaniens rouge,Rouge,IGP
France,Loire,Coteaux du Cher et de l'Arnon blanc,Blanc,IGP
France,Loire,Coteaux du Cher et de l'Arnon rosé,Rosé,IGP
France,Loire,Coteaux du Cher et de l'Arnon rouge,Rouge,IGP
France,Loire,Côtes de la Charité blanc,Blanc,IGP
France,Loire,Côtes de la Charité rosé,Rosé,IGP
France,Loire,Côtes de la Charité rouge,Rouge,IGP
France,Loire,Haute-Vienne blanc,Blanc,IGP
France,Loire,Haute-Vienne rosé,Rosé,IGP
France,Loire,Haute-Vienne rouge,Rouge,IGP
France,Loire,Puy-de-Dôme blanc,Blanc,IGP
France,Loire,Puy-de-Dôme rosé,Rosé,IGP
France,Loire,Puy-de-Dôme rouge,Rouge,IGP
France,Loire,Urfé blanc,Blanc,IGP
France,Loire,Urfé rosé,Rosé,IGP
France,Loire,Urfé rouge,Rouge,IGP
France,Loire,Val de Loire blanc,Blanc,IGP
France,Loire,Val de Loire rosé,Rosé,IGP
France,Loire,Val de Loire rouge,Rouge,IGP
France,Lorraine,Côtes de Toul blanc,Blanc,AOC-AOP
France,Lorraine,Côtes de Toul gris,Rosé,AOC-AOP
France,Lorraine,Côtes de Toul rouge,Rouge,AOC-AOP
France,Lorraine,Moselle blanc,Blanc,AOC-AOP
France,Lorraine,Moselle rosé,Rosé,AOC-AOP
France,Lorraine,Moselle rouge,Rouge,AOC-AOP
France,Lorraine,Côtes de Meuse blanc,Blanc,IGP
France,Lorraine,Côtes de Meuse rosé,Rosé,IGP
France,Lorraine,Côtes de Meuse rouge,Rouge,IGP
France,Provence-Corse,Ajaccio blanc,Blanc,AOC-AOP
France,Provence-Corse,Ajaccio rosé,Rosé,AOC-AOP
France,Provence-Corse,Ajaccio rouge,Rouge,AOC-AOP
France,Provence-Corse,Bandol blanc,Blanc,AOC-AOP
France,Provence-Corse,Bandol rosé,Rosé,AOC-AOP
France,Provence-Corse,Bandol rouge,Rouge,AOC-AOP
France,Provence-Corse,Bellet blanc,Blanc,AOC-AOP
France,Provence-Corse,Bellet rosé,Rosé,AOC-AOP
France,Provence-Corse,Bellet rouge,Rouge,AOC-AOP
France,Provence-Corse,Cassis blanc,Blanc,AOC-AOP
France,Provence-Corse,Cassis rosé,Rosé,AOC-AOP
France,Provence-Corse,Cassis rouge,Rouge,AOC-AOP
France,Provence-Corse,Coteaux d'Aix-en-Provence blanc,Blanc,AOC-AOP
France,Provence-Corse,Coteaux d'Aix-en-Provence rosé,Rosé,AOC-AOP
France,Provence-Corse,Coteaux d'Aix-en-Provence rouge,Rouge,AOC-AOP
France,Provence-Corse,Coteaux varois en Provence blanc,Blanc,AOC-AOP
France,Provence-Corse,Coteaux varois en Provence rosé,Rosé,AOC-AOP
France,Provence-Corse,Coteaux varois en Provence rouge,Rouge,AOC-AOP
France,Provence-Corse,Côtes de Provence blanc,Blanc,AOC-AOP
France,Provence-Corse,Côtes de Provence Fréjus rosé,Rosé,AOC-AOP
France,Provence-Corse,Côtes de Provence Fréjus rouge,Rouge,AOC-AOP
France,Provence-Corse,Côtes de Provence la Londe rosé,Rosé,AOC-AOP
France,Provence-Corse,Côtes de Provence la Londe rouge,Rouge,AOC-AOP
France,Provence-Corse,Côtes de Provence rosé,Rosé,AOC-AOP
France,Provence-Corse,Côtes de Provence rouge,Rouge,AOC-AOP
France,Provence-Corse,Côtes de Provence Sainte-Victoire rosé,Rosé,AOC-AOP
France,Provence-Corse,Côtes de Provence Sainte-Victoire rouge,Rouge,AOC-AOP
France,Provence-Corse,Les Baux de Provence blanc,Blanc,AOC-AOP
France,Provence-Corse,Les Baux de Provence rosé,Rosé,AOC-AOP
France,Provence-Corse,Les Baux de Provence rouge,Rouge,AOC-AOP
France,Provence-Corse,Muscat du Cap Corse,Blanc Moelleux,AOC-AOP
France,Provence-Corse,Palette blanc,Blanc,AOC-AOP
France,Provence-Corse,Palette rosé,Rosé,AOC-AOP
France,Provence-Corse,Palette rouge,Rouge,AOC-AOP
France,Provence-Corse,Patrimonio blanc,Blanc,AOC-AOP
France,Provence-Corse,Patrimonio rosé,Rosé,AOC-AOP
France,Provence-Corse,Patrimonio rouge,Rouge,AOC-AOP
France,Provence-Corse,Pierrevert blanc,Blanc,AOC-AOP
France,Provence-Corse,Pierrevert rosé,Rosé,AOC-AOP
France,Provence-Corse,Pierrevert rouge,Rouge,AOC-AOP
France,Provence-Corse,Vin de Corse blanc,Blanc,AOC-AOP
France,Provence-Corse,Vin de Corse Calvi blanc,Blanc,AOC-AOP
France,Provence-Corse,Vin de Corse Calvi rosé,Rosé,AOC-AOP
France,Provence-Corse,Vin de Corse Calvi rouge,Rouge,AOC-AOP
France,Provence-Corse,Vin de Corse Coteaux du Cap Corse blanc,Blanc,AOC-AOP
France,Provence-Corse,Vin de Corse Coteaux du Cap Corse rosé,Rosé,AOC-AOP
France,Provence-Corse,Vin de Corse Coteaux du Cap Corse rouge,Rouge,AOC-AOP
France,Provence-Corse,Vin de Corse Figari blanc,Blanc,AOC-AOP
France,Provence-Corse,Vin de Corse Figari rosé,Rosé,AOC-AOP
France,Provence-Corse,Vin de Corse Figari rouge,Rouge,AOC-AOP
France,Provence-Corse,Vin de Corse Porto-Vecchio blanc,Blanc,AOC-AOP
France,Provence-Corse,Vin de Corse Porto-Vecchio rosé,Rosé,AOC-AOP
France,Provence-Corse,Vin de Corse Porto-Vecchio rouge,Rouge,AOC-AOP
France,Provence-Corse,Vin de Corse rosé,Rosé,AOC-AOP
France,Provence-Corse,Vin de Corse rouge,Rouge,AOC-AOP
France,Provence-Corse,Vin de Corse Sartène blanc,Blanc,AOC-AOP
France,Provence-Corse,Vin de Corse Sartène rosé,Rosé,AOC-AOP
France,Provence-Corse,Vin de Corse Sartène rouge,Rouge,AOC-AOP
France,Provence-Corse,Alpes-de-Haute-Provence blanc,Blanc,IGP
France,Provence-Corse,Alpes-de-Haute-Provence rosé,Rosé,IGP
France,Provence-Corse,Alpes-de-Haute-Provence rouge,Rouge,IGP
France,Provence-Corse,Alpes-Maritimes blanc,Blanc,IGP
France,Provence-Corse,Alpes-Maritimes rosé,Rosé,IGP
France,Provence-Corse,Alpes-Maritimes rouge,Rouge,IGP
France,Provence-Corse,Alpilles blanc,Blanc,IGP
France,Provence-Corse,Alpilles rosé,Rosé,IGP
France,Provence-Corse,Alpilles rouge,Rouge,IGP
France,Provence-Corse,Bouches-du-Rhone blanc,Blanc,IGP
France,Provence-Corse,Bouches-du-Rhone rosé,Rosé,IGP
France,Provence-Corse,Bouches-du-Rhone rouge,Rouge,IGP
France,Provence-Corse,Hautes-Alpes blanc,Blanc,IGP
France,Provence-Corse,Hautes-Alpes rosé,Rosé,IGP
France,Provence-Corse,Hautes-Alpes rouge,Rouge,IGP
France,Provence-Corse,Ile de Beauté blanc,Blanc,IGP
France,Provence-Corse,Ile de Beauté rosé,Rosé,IGP
France,Provence-Corse,Ile de Beauté rouge,Rouge,IGP
France,Provence-Corse,Maures blanc,Blanc,IGP
France,Provence-Corse,Maures rosé,Rosé,IGP
France,Provence-Corse,Maures rouge,Rouge,IGP
France,Provence-Corse,Méditerranée blanc,Blanc,IGP
France,Provence-Corse,Méditerranée rosé,Rosé,IGP
France,Provence-Corse,Méditerranée rouge,Rouge,IGP
France,Provence-Corse,Mont Caume blanc,Blanc,IGP
France,Provence-Corse,Mont Caume rosé,Rosé,IGP
France,Provence-Corse,Mont Caume rouge,Rouge,IGP
France,Provence-Corse,Var blanc,Blanc,IGP
France,Provence-Corse,Var rosé,Rosé,IGP
France,Provence-Corse,Var rouge,Rouge,IGP
France,Rhône,Beaumes de Venise,Rouge,AOC-AOP
France,Rhône,Grignan-les-Adhémar blanc,Blanc,AOC-AOP
France,Rhône,Grignan-les-Adhémar nouveau blanc,Blanc,AOC-AOP
France,Rhône,Grignan-les-Adhémar nouveau rosé,Rosé,AOC-AOP
France,Rhône,Grignan-les-Adhémar nouveau rouge,Rouge,AOC-AOP
France,Rhône,Grignan-les-Adhémar rosé,Rosé,AOC-AOP
France,Rhône,Grignan-les-Adhémar rouge,Rouge,AOC-AOP
France,Rhône,Vinsobres,Rouge,AOC-AOP
France,Rhône,Château-Grillet,Blanc,AOC-AOP
France,Rhône,Châteauneuf-du-Pape blanc,Blanc,AOC-AOP
France,Rhône,Châteauneuf-du-Pape rouge,Rouge,AOC-AOP
France,Rhône,Châtillon-en-Diois blanc,Blanc,AOC-AOP
France,Rhône,Châtillon-en-Diois rosé,Rosé,AOC-AOP
France,Rhône,Châtillon-en-Diois rouge,Rouge,AOC-AOP
France,Rhône,Clairette de Die,Blanc Pétillant,AOC-AOP
France,Rhône,Clairette de Die méthode ancestrale,Blanc Pétillant,AOC-AOP
France,Rhône,Condrieu,Blanc,AOC-AOP
France,Rhône,Cornas,Rouge,AOC-AOP
France,Rhône,Côte Rôtie,Rouge,AOC-AOP
France,Rhône,Coteaux de Die,Blanc,AOC-AOP
France,Rhône,Coteaux du Lyonnais blanc,Blanc,AOC-AOP
France,Rhône,Coteaux du Lyonnais blanc nouveau,Blanc,AOC-AOP
France,Rhône,Coteaux du Lyonnais rosé,Rosé,AOC-AOP
France,Rhône,Coteaux du Lyonnais rosé nouveau,Rosé,AOC-AOP
France,Rhône,Coteaux du Lyonnais rouge,Rouge,AOC-AOP
France,Rhône,Coteaux du Lyonnais rouge nouveau,Rouge,AOC-AOP
France,Rhône,Côtes du Rhône blanc,Blanc,AOC-AOP
France,Rhône,Côtes du Rhône nouveau rosé,Rosé,AOC-AOP
France,Rhône,Côtes du Rhône nouveau rouge,Rouge,AOC-AOP
France,Rhône,Côtes du Rhône rosé,Rosé,AOC-AOP
France,Rhône,Côtes du Rhône rouge,Rouge,AOC-AOP
France,Rhône,Côtes du Rhône Villages blanc,Blanc,AOC-AOP
France,Rhône,Côtes du Rhône Villages Cairanne blanc,Blanc,AOC-AOP
France,Rhône,Côtes du Rhône Villages Cairanne rosé,Rosé,AOC-AOP
France,Rhône,Côtes du Rhône Villages Cairanne rouge,Rouge,AOC-AOP
France,Rhône,Côtes du Rhône Villages Chusclan rosé,Rosé,AOC-AOP
France,Rhône,Côtes du Rhône Villages Chusclan rouge,Rouge,AOC-AOP
France,Rhône,Côtes du Rhône Villages Laudun blanc,Blanc,AOC-AOP
France,Rhône,Côtes du Rhône Villages Laudun rosé,Rosé,AOC-AOP
France,Rhône,Côtes du Rhône Villages Laudun rouge,Rouge,AOC-AOP
France,Rhône,Côtes du Rhône Villages Massif d'Uchaux,Rouge,AOC-AOP
France,Rhône,Côtes du Rhône Villages Plan de Dieu,Rouge,AOC-AOP
France,Rhône,Côtes du Rhône Villages Puymeras,Rouge,AOC-AOP
France,Rhône,Côtes du Rhône Villages Roaix blanc,Blanc,AOC-AOP
France,Rhône,Côtes du Rhône Villages Roaix rosé,Rosé,AOC-AOP
France,Rhône,Côtes du Rhône Villages Roaix rouge,Rouge,AOC-AOP
France,Rhône,Côtes du Rhône Villages Rochegude blanc,Blanc,AOC-AOP
France,Rhône,Côtes du Rhône Villages Rochegude rosé,Rosé,AOC-AOP
France,Rhône,Côtes du Rhône Villages Rochegude rouge,Rouge,AOC-AOP
France,Rhône,Côtes du Rhône Villages rosé,Rosé,AOC-AOP
France,Rhône,Côtes du Rhône Villages rouge,Rouge,AOC-AOP
France,Rhône,Côtes du Rhône Villages Rousset-les-Vignes blanc,Blanc,AOC-AOP
France,Rhône,Côtes du Rhône Villages Rousset-les-Vignes rosé,Rosé,AOC-AOP
France,Rhône,Côtes du Rhône Villages Rousset-les-Vignes rouge,Rouge,AOC-AOP
France,Rhône,Côtes du Rhône Villages Sablet blanc,Blanc,AOC-AOP
France,Rhône,Côtes du Rhône Villages Sablet rosé,Rosé,AOC-AOP
France,Rhône,Côtes du Rhône Villages Sablet rouge,Rouge,AOC-AOP
France,Rhône,Côtes du Rhône Villages Saint-Gervais blanc,Blanc,AOC-AOP
France,Rhône,Côtes du Rhône Villages Saint-Gervais rosé,Rosé,AOC-AOP
France,Rhône,Côtes du Rhône Villages Saint-Gervais rouge,Rouge,AOC-AOP
France,Rhône,Côtes du Rhône Villages Saint-Maurice blanc,Blanc,AOC-AOP
France,Rhône,Côtes du Rhône Villages Saint-Maurice rosé,Rosé,AOC-AOP
France,Rhône,Côtes du Rhône Villages Saint-Maurice rouge,Rouge,AOC-AOP
France,Rhône,Côtes du Rhône Villages Saint-Pantaléon-les-Vignes blanc,Blanc,AOC-AOP
France,Rhône,Côtes du Rhône Villages Saint-Pantaléon-les-Vignes rosé,Rosé,AOC-AOP
France,Rhône,Côtes du Rhône Villages Saint-Pantaléon-les-Vignes rouge,Rouge,AOC-AOP
France,Rhône,Côtes du Rhône Villages Séguret blanc,Blanc,AOC-AOP
France,Rhône,Côtes du Rhône Villages Séguret rosé,Rosé,AOC-AOP
France,Rhône,Côtes du Rhône Villages Séguret rouge,Rouge,AOC-AOP
France,Rhône,Côtes du Rhône Villages Signargues,Rouge,AOC-AOP
France,Rhône,Côtes du Rhône Villages Valréas blanc,Blanc,AOC-AOP
France,Rhône,Côtes du Rhône Villages Valréas rosé,Rosé,AOC-AOP
France,Rhône,Côtes du Rhône Villages Valréas rouge,Rouge,AOC-AOP
France,Rhône,Côtes du Rhône Villages Visan blanc,Blanc,AOC-AOP
France,Rhône,Côtes du Rhône Villages Visan rosé,Rosé,AOC-AOP
France,Rhône,Côtes du Rhône Villages Visan rouge,Rouge,AOC-AOP
France,Rhône,Côtes du Vivarais blanc,Blanc,AOC-AOP
France,Rhône,Côtes du Vivarais rosé,Rosé,AOC-AOP
France,Rhône,Côtes du Vivarais rouge,Rouge,AOC-AOP
France,Rhône,Crémant de Die,Blanc Pétillant,AOC-AOP
France,Rhône,Crozes-Hermitage blanc,Blanc,AOC-AOP
France,Rhône,Crozes-Hermitage rouge,Rouge,AOC-AOP
France,Rhône,Gigondas rosé,Rosé,AOC-AOP
France,Rhône,Gigondas rouge,Rouge,AOC-AOP
France,Rhône,Hermitage blanc,Blanc,AOC-AOP
France,Rhône,Hermitage rouge,Rouge,AOC-AOP
France,Rhône,Hermitage vin de paille,Blanc Moelleux,AOC-AOP
France,Rhône,Lirac blanc,Blanc,AOC-AOP
France,Rhône,Lirac rosé,Rosé,AOC-AOP
France,Rhône,Lirac rouge,Rouge,AOC-AOP
France,Rhône,Luberon blanc,Blanc,AOC-AOP
France,Rhône,Luberon rosé,Rosé,AOC-AOP
France,Rhône,Luberon rouge,Rouge,AOC-AOP
France,Rhône,Muscat de Beaumes-de-Venise blanc,Blanc,AOC-AOP
France,Rhône,Muscat de Beaumes-de-Venise rosé,Rosé,AOC-AOP
France,Rhône,Muscat de Beaumes-de-Venise rouge,Rouge,AOC-AOP
France,Rhône,Rasteau ambré,Rouge Moelleux,AOC-AOP
France,Rhône,Rasteau ambré hors d'âge,Rouge Moelleux,AOC-AOP
France,Rhône,Rasteau ambré rancio,Rouge Moelleux,AOC-AOP
France,Rhône,Rasteau ambré rancio hors d'âge,Rouge Moelleux,AOC-AOP
France,Rhône,Rasteau blanc,Blanc,AOC-AOP
France,Rhône,Rasteau grenat,Rouge Moelleux,AOC-AOP
France,Rhône,Rasteau rosé,Rosé,AOC-AOP
France,Rhône,Rasteau rouge sec,Rouge,AOC-AOP
France,Rhône,Rasteau tuilé,Rouge Moelleux,AOC-AOP
France,Rhône,Rasteau tuilé hors d'âge,Rouge Moelleux,AOC-AOP
France,Rhône,Rasteau tuilé rancio,Rouge Moelleux,AOC-AOP
France,Rhône,Rasteau tuilé rancio hors âge,Rouge Moelleux,AOC-AOP
France,Rhône,Saint-Joseph blanc,Blanc,AOC-AOP
France,Rhône,Saint-Joseph rouge,Rouge,AOC-AOP
France,Rhône,Saint-Péray,Blanc,AOC-AOP
France,Rhône,Saint-Péray mousseux,Blanc Pétillant,AOC-AOP
France,Rhône,Tavel,Rosé,AOC-AOP
France,Rhône,Vacqueyras blanc,Blanc,AOC-AOP
France,Rhône,Vacqueyras rosé,Rosé,AOC-AOP
France,Rhône,Vacqueyras rouge,Rouge,AOC-AOP
France,Rhône,Ventoux blanc,Blanc,AOC-AOP
France,Rhône,Ventoux nouveau blanc,Blanc,AOC-AOP
France,Rhône,Ventoux nouveau rosé,Rosé,AOC-AOP
France,Rhône,Ventoux nouveau rouge,Rouge,AOC-AOP
France,Rhône,Ventoux rosé,Rosé,AOC-AOP
France,Rhône,Ventoux rouge,Rouge,AOC-AOP
France,Rhône,Ardèche blanc,Blanc,IGP
France,Rhône,Ardèche rosé,Rosé,IGP
France,Rhône,Ardèche rouge,Rouge,IGP
France,Rhône,Bouches-du-Rhone blanc,Blanc,IGP
France,Rhône,Bouches-du-Rhone rosé,Rosé,IGP
France,Rhône,Bouches-du-Rhone rouge,Rouge,IGP
France,Rhône,Cévennes blanc,Blanc,IGP
France,Rhône,Cévennes rosé,Rosé,IGP
France,Rhône,Cévennes rouge,Rouge,IGP
France,Rhône,Collines Rhodaniennes blanc,Blanc,IGP
France,Rhône,Collines Rhodaniennes rosé,Rosé,IGP
France,Rhône,Collines Rhodaniennes rouge,Rouge,IGP
France,Rhône,Comtés Rhodaniens blanc,Blanc,IGP
France,Rhône,Comtés Rhodaniens rosé,Rosé,IGP
France,Rhône,Comtés Rhodaniens rouge,Rouge,IGP
France,Rhône,Coteaux des Baronnies blanc,Blanc,IGP
France,Rhône,Coteaux des Baronnies rosé,Rosé,IGP
France,Rhône,Coteaux des Baronnies rouge,Rouge,IGP
France,Rhône,Coteaux du Pont du Gard blanc,Blanc,IGP
France,Rhône,Coteaux du Pont du Gard rosé,Rosé,IGP
France,Rhône,Coteaux du Pont du Gard rouge,Rouge,IGP
France,Rhône,Drôme blanc,Blanc,IGP
France,Rhône,Drôme rosé,Rosé,IGP
France,Rhône,Drôme rouge,Rouge,IGP
France,Rhône,Duché d'Uzès blanc,Blanc,IGP
France,Rhône,Duché d'Uzès rosé,Rosé,IGP
France,Rhône,Duché d'Uzès rouge,Rouge,IGP
France,Rhône,Gard blanc,Blanc,IGP
France,Rhône,Gard rosé,Rosé,IGP
France,Rhône,Gard rouge,Rouge,IGP
France,Rhône,Méditerranée blanc,Blanc,IGP
France,Rhône,Méditerranée rosé,Rosé,IGP
France,Rhône,Méditerranée rouge,Rouge,IGP
France,Rhône,Sable de Camargue blanc,Blanc,IGP
France,Rhône,Sable de Camargue blanc mousseux,Blanc,IGP
France,Rhône,Sable de Camargue blanc nouveau,Blanc,IGP
France,Rhône,Sable de Camargue blanc sur lie,Blanc,IGP
France,Rhône,Sable de Camargue gris,Rosé,IGP
France,Rhône,Sable de Camargue gris de gris,Rosé,IGP
France,Rhône,Sable de Camargue gris de gris nouveau,Rosé,IGP
France,Rhône,Sable de Camargue gris de gris sur lie,Rosé,IGP
France,Rhône,Sable de Camargue gris nouveau,Rosé,IGP
